date,year,month,day,voltage,arus,power,energy,frequency,powerfactor
2/3/2021,2021,3,2,202,0.15,25.7,4.96,50,0.85
2/3/2021,2021,3,2,203.3,0.15,26.1,4.96,50,0.86
2/3/2021,2021,3,2,204.4,0.15,26.3,4.97,50,0.86
2/3/2021,2021,3,2,203.6,0.15,26.1,4.98,50,0.85
2/3/2021,2021,3,2,202.9,0.15,25.9,4.98,50,0.86
2/3/2021,2021,3,2,203.2,0.15,26,4.99,49.9,0.85
2/3/2021,2021,3,2,206.8,0.15,26.8,5,49.9,0.85
2/3/2021,2021,3,2,207.3,0.15,26.9,5,49.9,0.85
2/3/2021,2021,3,2,204.8,0.15,26.4,5.01,50,0.85
2/3/2021,2021,3,2,207.7,0.15,27,5.02,49.9,0.86
2/3/2021,2021,3,2,207.4,0.15,27,5.02,50,0.86
2/3/2021,2021,3,2,206.3,0.15,26.7,5.03,49.9,0.86
2/3/2021,2021,3,2,207.6,0.15,27,5.04,49.8,0.85
2/3/2021,2021,3,2,205.7,0.15,26.5,5.04,50,0.85
2/3/2021,2021,3,2,207,0.15,26.9,5.05,50,0.85
2/3/2021,2021,3,2,207.3,0.15,26.9,5.06,49.9,0.85
2/3/2021,2021,3,2,201.7,0.15,25.6,5.06,49.8,0.86
2/3/2021,2021,3,2,205.8,0.15,26.6,5.07,49.9,0.86
2/3/2021,2021,3,2,204.5,0.15,26.3,5.08,50,0.85
2/3/2021,2021,3,2,198.3,0.15,24.9,5.08,49.9,0.86
2/3/2021,2021,3,2,197.5,0.15,24.7,5.09,50,0.86
2/3/2021,2021,3,2,197.7,0.15,24.7,5.1,49.9,0.86
2/3/2021,2021,3,2,203.1,0.15,26,5.16,50,0.85
2/3/2021,2021,3,2,196,0.15,24.3,5.16,50.1,0.86
2/3/2021,2021,3,2,200,0.15,25.3,5.17,50,0.86
2/3/2021,2021,3,2,191.8,0.14,23.3,5.17,49.9,0.86
2/3/2021,2021,3,2,187.3,0.14,22.4,5.18,50,0.86
2/3/2021,2021,3,2,186.6,0.14,22.2,5.19,49.9,0.86
2/3/2021,2021,3,2,193.2,0.14,23.7,5.19,50,0.86
2/3/2021,2021,3,2,192,0.14,23.4,5.2,49.7,0.86
2/3/2021,2021,3,2,192.1,0.14,23.5,5.2,50,0.86
2/3/2021,2021,3,2,190.9,0.14,23.2,5.21,49.9,0.86
2/3/2021,2021,3,2,193.2,0.14,23.7,5.22,50,0.86
2/3/2021,2021,3,2,189.5,0.16,28.5,5.22,49.9,0.96
2/3/2021,2021,3,2,192.9,0.16,29.4,5.23,50,0.96
2/3/2021,2021,3,2,192.1,0.16,29.2,5.24,50,0.97
2/3/2021,2021,3,2,194.8,0.16,30,5.24,50.1,0.97
2/3/2021,2021,3,2,189.8,0.16,28.6,5.25,49.8,0.97
2/3/2021,2021,3,2,183.9,0.15,27.1,5.26,50,0.96
2/3/2021,2021,3,2,187,0.16,27.9,5.26,50,0.96
2/3/2021,2021,3,2,191.1,0.16,28.9,5.27,49.9,0.96
2/3/2021,2021,3,2,189.7,0.16,28.6,5.28,49.9,0.97
2/3/2021,2021,3,2,189.7,0.16,28.6,5.29,50,0.97
2/3/2021,2021,3,2,190.2,0.16,28.7,5.29,50,0.97
2/3/2021,2021,3,2,189.9,0.16,28.6,5.3,50,0.97
2/3/2021,2021,3,2,190.7,0.16,28.8,5.31,50.1,0.97
2/3/2021,2021,3,2,190.7,0.15,23.9,5.32,50,0.86
2/3/2021,2021,3,2,194,0.15,24.6,5.32,50,0.87
2/3/2021,2021,3,2,194.6,0.15,24.7,5.33,49.9,0.86
2/3/2021,2021,3,2,194.1,0.15,24.6,5.33,49.9,0.87
2/3/2021,2021,3,2,197.3,0.15,25.3,5.34,50,0.87
2/3/2021,2021,3,2,194.8,0.15,24.8,5.35,49.9,0.87
2/3/2021,2021,3,2,192.4,0.15,24.3,5.35,49.9,0.87
2/3/2021,2021,3,2,190.6,0.15,23.9,5.36,50,0.86
2/3/2021,2021,3,2,185,0.14,22.8,5.36,49.9,0.87
2/3/2021,2021,3,2,183.6,0.14,22.5,5.37,50,0.87
2/3/2021,2021,3,2,182.4,0.14,22.2,5.38,49.9,0.87
2/3/2021,2021,3,2,178.5,0.14,21.4,5.38,50,0.87
2/3/2021,2021,3,2,179.6,0.14,21.6,5.39,49.8,0.87
2/3/2021,2021,3,2,185.1,0.14,22.8,5.42,49.9,0.87
2/3/2021,2021,3,2,184.4,0.14,22.7,5.43,50,0.87
2/3/2021,2021,3,2,184.3,0.14,22.6,5.43,49.8,0.87
2/3/2021,2021,3,2,190.1,0.14,23.9,5.44,49.9,0.87
2/3/2021,2021,3,2,189.6,0.14,23.7,5.45,49.9,0.87
2/3/2021,2021,3,2,194.1,0.15,24.7,5.45,50,0.87
2/3/2021,2021,3,2,194.1,0.15,24.7,5.46,50,0.87
2/3/2021,2021,3,2,193.8,0.15,24.6,5.46,49.8,0.87
2/3/2021,2021,3,2,193.1,0.15,24.5,5.47,49.9,0.87
2/3/2021,2021,3,2,196.7,0.15,25.3,5.48,49.9,0.87
2/3/2021,2021,3,2,197.5,0.15,25.5,5.48,50,0.87
2/3/2021,2021,3,2,197.3,0.15,25.4,5.49,50,0.86
2/3/2021,2021,3,2,197,0.15,25.3,5.5,50,0.87
3/3/2021,2021,3,3,195.4,0.15,25,5.5,50,0.87
3/3/2021,2021,3,3,195.1,0.16,30,5.72,50,0.97
3/3/2021,2021,3,3,193.1,0.16,29.4,5.73,50,0.96
3/3/2021,2021,3,3,194.4,0.16,29.8,5.74,50,0.97
3/3/2021,2021,3,3,194.9,0.16,29.9,5.74,49.9,0.96
3/3/2021,2021,3,3,195.5,0.16,30,5.75,49.9,0.97
3/3/2021,2021,3,3,192.1,0.17,31.2,5.76,50,0.98
3/3/2021,2021,3,3,193.1,0.17,31.3,5.77,49.9,0.98
3/3/2021,2021,3,3,191,0.17,30.7,5.78,50,0.97
3/3/2021,2021,3,3,187.8,0.16,29.8,5.78,50,0.97
3/3/2021,2021,3,3,190.2,0.16,30.5,5.79,49.9,0.98
3/3/2021,2021,3,3,189,0.16,30.1,5.8,50,0.98
3/3/2021,2021,3,3,188.6,0.16,30,5.8,50,0.98
3/3/2021,2021,3,3,189.7,0.16,30.3,5.81,49.9,0.97
3/3/2021,2021,3,3,188.1,0.16,29.9,5.82,49.9,0.98
3/3/2021,2021,3,3,189,0.16,30.1,5.83,49.8,0.98
3/3/2021,2021,3,3,189.6,0.16,30.3,5.83,50,0.97
3/3/2021,2021,3,3,189.3,0.16,30.2,5.84,50,0.98
3/3/2021,2021,3,3,188.3,0.16,29.9,5.85,49.8,0.97
3/3/2021,2021,3,3,187.5,0.16,29.7,5.86,50,0.98
3/3/2021,2021,3,3,189,0.16,30.2,5.87,50,0.97
3/3/2021,2021,3,3,190.2,0.16,30.5,5.87,50,0.98
3/3/2021,2021,3,3,190.4,0.16,30.5,5.88,50,0.98
3/3/2021,2021,3,3,189.8,0.16,30.5,5.89,50,0.98
3/3/2021,2021,3,3,192,0.17,31,5.9,50,0.98
3/3/2021,2021,3,3,193.5,0.17,31.3,5.9,49.9,0.97
3/3/2021,2021,3,3,195.2,0.17,31.9,5.91,50,0.98
3/3/2021,2021,3,3,192.3,0.17,31.1,5.92,49.9,0.98
3/3/2021,2021,3,3,196.9,0.17,32.4,5.93,49.9,0.98
3/3/2021,2021,3,3,195.2,0.17,31.9,5.93,49.9,0.98
3/3/2021,2021,3,3,197.3,0.17,32.5,5.94,49.9,0.97
3/3/2021,2021,3,3,198.1,0.17,32.8,5.95,50,0.98
3/3/2021,2021,3,3,198.8,0.17,32.9,5.96,50,0.97
3/3/2021,2021,3,3,199.6,0.17,33.2,5.97,50,0.98
3/3/2021,2021,3,3,200.5,0.17,33.4,5.98,49.9,0.97
3/3/2021,2021,3,3,200.1,0.17,33.4,5.99,50.2,0.98
3/3/2021,2021,3,3,201.8,0.17,33.8,5.99,49.9,0.98
3/3/2021,2021,3,3,198.4,0.17,32.9,6,50,0.98
3/3/2021,2021,3,3,193.6,0.17,31.5,6.01,50,0.98
3/3/2021,2021,3,3,184.7,0.16,29,6.02,50,0.98
3/3/2021,2021,3,3,186.5,0.16,29.5,6.03,50,0.98
3/3/2021,2021,3,3,187.4,0.16,29.7,6.03,49.9,0.98
3/3/2021,2021,3,3,189.5,0.16,30.3,6.04,50,0.97
3/3/2021,2021,3,3,187.4,0.16,29.8,6.05,50,0.98
3/3/2021,2021,3,3,185.5,0.16,29.1,6.05,49.9,0.97
3/3/2021,2021,3,3,184.5,0.16,28.8,6.06,49.9,0.98
3/3/2021,2021,3,3,183.6,0.16,28.6,6.07,50,0.97
3/3/2021,2021,3,3,180.5,0.16,27.7,6.08,49.8,0.98
3/3/2021,2021,3,3,189,0.16,30.1,6.08,49.8,0.98
3/3/2021,2021,3,3,190.8,0.16,30.6,6.09,49.9,0.98
3/3/2021,2021,3,3,187.6,0.16,29.7,6.1,50,0.98
3/3/2021,2021,3,3,188.4,0.16,29.9,6.11,49.9,0.97
3/3/2021,2021,3,3,184.6,0.16,28.8,6.11,49.7,0.98
3/3/2021,2021,3,3,186.4,0.16,29.4,6.12,49.9,0.98
3/3/2021,2021,3,3,190.3,0.16,30.5,6.13,49.8,0.98
3/3/2021,2021,3,3,185.3,0.16,29.1,6.14,50,0.98
3/3/2021,2021,3,3,182,0.16,28.2,6.14,50,0.97
3/3/2021,2021,3,3,184.8,0.16,28.9,6.15,50,0.98
4/3/2021,2021,3,4,202.9,0.15,25.9,6.35,49.9,0.86
4/3/2021,2021,3,4,202.3,0.15,25.8,6.35,49.9,0.86
4/3/2021,2021,3,4,204.8,0.15,26.3,6.36,50,0.86
4/3/2021,2021,3,4,206.5,0.15,26.7,6.37,50,0.86
4/3/2021,2021,3,4,203.5,0.15,26.1,6.37,49.9,0.86
4/3/2021,2021,3,4,202.3,0.15,25.7,6.38,50.1,0.85
4/3/2021,2021,3,4,201.3,0.15,25.5,6.39,49.8,0.86
4/3/2021,2021,3,4,207,0.15,26.8,6.39,50,0.86
4/3/2021,2021,3,4,205.5,0.15,26.5,6.4,50,0.86
4/3/2021,2021,3,4,203.3,0.15,25.9,6.41,49.9,0.86
4/3/2021,2021,3,4,204,0.15,26.1,6.41,50,0.85
4/3/2021,2021,3,4,201.3,0.15,25.5,6.42,50,0.86
4/3/2021,2021,3,4,201.6,0.15,25.6,6.43,50,0.86
4/3/2021,2021,3,4,201.7,0.15,25.6,6.43,50,0.86
4/3/2021,2021,3,4,201.6,0.17,33.7,6.44,50,0.98
4/3/2021,2021,3,4,196.2,0.17,32.2,6.45,50,0.98
4/3/2021,2021,3,4,193.5,0.17,31.4,6.46,50,0.98
4/3/2021,2021,3,4,193.7,0.17,31.4,6.46,50,0.98
4/3/2021,2021,3,4,191.7,0.17,30.9,6.47,50,0.98
4/3/2021,2021,3,4,192.9,0.17,31.2,6.48,49.9,0.97
4/3/2021,2021,3,4,192.1,0.15,26.1,6.49,50,0.9
4/3/2021,2021,3,4,194.3,0.15,26.5,6.49,50,0.9
4/3/2021,2021,3,4,195.4,0.15,26.8,6.5,49.9,0.9
4/3/2021,2021,3,4,193.5,0.15,26.4,6.51,50,0.9
4/3/2021,2021,3,4,196.8,0.15,27.1,6.51,49.9,0.89
4/3/2021,2021,3,4,198.1,0.15,27.5,6.52,49.7,0.9
4/3/2021,2021,3,4,195.2,0.15,26.8,6.53,50,0.9
4/3/2021,2021,3,4,197.8,0.17,32.6,6.53,50,0.98
4/3/2021,2021,3,4,196.2,0.16,30.1,6.54,49.9,0.96
4/3/2021,2021,3,4,194,0.16,29.5,6.55,50,0.97
4/3/2021,2021,3,4,194.6,0.16,29.6,6.56,49.9,0.97
4/3/2021,2021,3,4,193,0.16,29.2,6.57,50,0.96
4/3/2021,2021,3,4,192.1,0.16,29,6.57,50,0.97
4/3/2021,2021,3,4,195,0.16,29.8,6.58,50,0.97
4/3/2021,2021,3,4,192.2,0.16,29.1,6.59,50,0.97
4/3/2021,2021,3,4,196,0.16,30.1,6.59,50,0.97
4/3/2021,2021,3,4,198.6,0.16,30.7,6.6,50.1,0.97
4/3/2021,2021,3,4,197.7,0.16,30.6,6.61,50,0.97
4/3/2021,2021,3,4,198,0.16,30.6,6.62,50,0.97
4/3/2021,2021,3,4,200.2,0.16,31.2,6.62,49.9,0.97
4/3/2021,2021,3,4,206,0.16,32.8,6.63,49.8,0.97
4/3/2021,2021,3,4,209,0.17,33.7,6.64,50.1,0.97
4/3/2021,2021,3,4,208,0.17,33.4,6.65,50,0.97
4/3/2021,2021,3,4,198.8,0.16,30.8,6.66,49.8,0.97
4/3/2021,2021,3,4,196.4,0.16,30.2,6.67,50,0.97
4/3/2021,2021,3,4,191.4,0.16,28.8,6.67,49.9,0.96
4/3/2021,2021,3,4,190,0.16,28.5,6.68,49.9,0.97
4/3/2021,2021,3,4,191.5,0.16,28.9,6.69,50,0.97
4/3/2021,2021,3,4,187,0.15,27.8,6.69,50,0.97
4/3/2021,2021,3,4,185.8,0.15,27.5,6.7,50,0.97
4/3/2021,2021,3,4,187.2,0.15,27.8,6.71,49.9,0.96
4/3/2021,2021,3,4,182.7,0.15,26.6,6.71,49.8,0.96
4/3/2021,2021,3,4,183.2,0.15,26.8,6.72,49.8,0.97
4/3/2021,2021,3,4,183.7,0.15,26.9,6.73,50.1,0.96
4/3/2021,2021,3,4,183.7,0.15,26.9,6.74,49.9,0.96
4/3/2021,2021,3,4,184.1,0.15,27,6.74,50,0.96
4/3/2021,2021,3,4,189.1,0.16,28.3,6.75,50,0.97
4/3/2021,2021,3,4,190,0.16,28.5,6.76,50,0.97
4/3/2021,2021,3,4,192.3,0.16,29.1,6.76,49.9,0.96
4/3/2021,2021,3,4,190,0.16,28.5,6.77,50,0.97
4/3/2021,2021,3,4,180.5,0.15,26.2,6.78,50,0.97
4/3/2021,2021,3,4,182.4,0.15,26.6,6.78,49.9,0.97
4/3/2021,2021,3,4,186.7,0.15,27.6,6.79,50,0.97
4/3/2021,2021,3,4,191.1,0.16,28.8,6.8,50,0.97
4/3/2021,2021,3,4,186,0.13,20.4,6.8,50,0.82
4/3/2021,2021,3,4,192.6,0.14,21.7,6.81,50,0.82
4/3/2021,2021,3,4,192.2,0.14,21.6,6.81,49.7,0.83
4/3/2021,2021,3,4,193.8,0.14,21.8,6.82,49.9,0.82
5/3/2021,2021,3,5,198.4,0.14,22.8,6.98,49.8,0.82
5/3/2021,2021,3,5,199.2,0.14,23.1,6.98,50,0.82
5/3/2021,2021,3,5,199,0.14,23,6.99,49.9,0.83
5/3/2021,2021,3,5,196.8,0.14,22.5,6.99,50,0.82
5/3/2021,2021,3,5,200.1,0.14,23.2,7,50,0.82
5/3/2021,2021,3,5,196.8,0.14,22.5,7,49.8,0.82
5/3/2021,2021,3,5,198,0.14,22.8,7.01,50,0.82
5/3/2021,2021,3,5,201.4,0.14,23.4,7.02,49.8,0.82
5/3/2021,2021,3,5,201.6,0.14,23.5,7.02,49.9,0.82
5/3/2021,2021,3,5,199.9,0.14,23.1,7.03,50,0.82
5/3/2021,2021,3,5,201.7,0.14,23.5,7.03,50.1,0.82
5/3/2021,2021,3,5,198.3,0.14,22.8,7.04,49.9,0.82
5/3/2021,2021,3,5,196.3,0.14,22.3,7.04,49.9,0.82
5/3/2021,2021,3,5,195.2,0.14,22.2,7.05,49.9,0.82
5/3/2021,2021,3,5,196.2,0.14,22.4,7.06,50,0.82
5/3/2021,2021,3,5,197.3,0.14,22.6,7.06,50,0.82
5/3/2021,2021,3,5,194.8,0.14,22,7.07,49.9,0.82
5/3/2021,2021,3,5,195.9,0.16,30,7.07,50,0.96
5/3/2021,2021,3,5,195.5,0.16,29.9,7.08,50,0.97
5/3/2021,2021,3,5,194.8,0.16,29.7,7.09,50,0.96
5/3/2021,2021,3,5,190.5,0.16,28.6,7.1,50,0.97
5/3/2021,2021,3,5,193.4,0.16,29.4,7.1,50,0.97
5/3/2021,2021,3,5,195.5,0.16,30,7.11,50.2,0.97
5/3/2021,2021,3,5,194.6,0.16,29.6,7.12,49.8,0.97
5/3/2021,2021,3,5,192.8,0.16,29.2,7.13,49.9,0.96
5/3/2021,2021,3,5,189.2,0.15,28.2,7.13,49.8,0.97
5/3/2021,2021,3,5,188,0.15,27.9,7.14,49.8,0.96
5/3/2021,2021,3,5,190.7,0.16,28.7,7.15,50,0.96
5/3/2021,2021,3,5,191.5,0.16,28.9,7.16,50,0.97
5/3/2021,2021,3,5,193.9,0.16,29.5,7.16,50,0.96
5/3/2021,2021,3,5,194.3,0.16,29.6,7.17,49.9,0.97
5/3/2021,2021,3,5,192.4,0.16,29.1,7.18,49.8,0.97
5/3/2021,2021,3,5,194.8,0.16,29.7,7.18,50,0.96
5/3/2021,2021,3,5,192.3,0.16,29,7.19,49.9,0.97
5/3/2021,2021,3,5,188.8,0.15,28.2,7.2,50.1,0.97
5/3/2021,2021,3,5,194.1,0.17,31.5,7.21,49.8,0.98
5/3/2021,2021,3,5,198.7,0.17,32.9,7.21,50,0.98
5/3/2021,2021,3,5,199.4,0.17,33.1,7.22,50.1,0.98
5/3/2021,2021,3,5,197.5,0.17,32.4,7.23,49.8,0.98
5/3/2021,2021,3,5,200.7,0.17,33.5,7.24,50.1,0.98
5/3/2021,2021,3,5,201,0.17,33.5,7.25,49.8,0.98
5/3/2021,2021,3,5,201,0.17,33.5,7.26,50,0.97
5/3/2021,2021,3,5,199,0.17,32.9,7.26,49.9,0.98
5/3/2021,2021,3,5,200.5,0.17,33.4,7.27,50,0.98
5/3/2021,2021,3,5,200.7,0.17,33.4,7.28,50,0.98
5/3/2021,2021,3,5,196.1,0.17,32.1,7.29,50,0.97
5/3/2021,2021,3,5,195.6,0.17,32,7.3,50,0.98
5/3/2021,2021,3,5,192.2,0.17,31,7.3,49.9,0.98
5/3/2021,2021,3,5,194.4,0.17,31.6,7.31,50,0.98
5/3/2021,2021,3,5,192.9,0.17,31.2,7.32,49.9,0.98
5/3/2021,2021,3,5,193.5,0.17,31.3,7.33,50,0.97
5/3/2021,2021,3,5,193.9,0.17,31.5,7.34,49.8,0.98
5/3/2021,2021,3,5,193.5,0.17,31.3,7.34,49.9,0.97
5/3/2021,2021,3,5,195,0.17,31.8,7.35,49.9,0.98
5/3/2021,2021,3,5,194.9,0.17,31.8,7.36,50,0.98
5/3/2021,2021,3,5,188.6,0.16,29.9,7.37,50,0.97
5/3/2021,2021,3,5,192.5,0.17,31.1,7.38,50.1,0.97
5/3/2021,2021,3,5,189.9,0.16,30.3,7.38,49.8,0.98
5/3/2021,2021,3,5,190.2,0.16,30.4,7.39,50,0.97
5/3/2021,2021,3,5,188.5,0.16,30,7.4,50,0.98
5/3/2021,2021,3,5,192.4,0.17,31,7.41,49.9,0.98
5/3/2021,2021,3,5,194.6,0.17,31.7,7.41,50,0.98
5/3/2021,2021,3,5,199.7,0.17,33.3,7.42,50.1,0.98
5/3/2021,2021,3,5,193.9,0.17,31.5,7.43,50,0.98
5/3/2021,2021,3,5,197.5,0.15,24.9,7.44,50,0.86
5/3/2021,2021,3,5,195.8,0.16,30,7.45,50,0.97
5/3/2021,2021,3,5,197.2,0.16,30.4,7.45,50,0.97
5/3/2021,2021,3,5,195,0.16,29.8,7.46,50,0.97
6/3/2021,2021,3,6,191.3,0.16,28.8,7.47,49.9,0.97
6/3/2021,2021,3,6,206,0.03,0.8,7.66,50,0.13
6/3/2021,2021,3,6,210.6,0.03,0.8,7.66,50,0.12
6/3/2021,2021,3,6,209.3,0.03,0.9,7.66,50,0.13
6/3/2021,2021,3,6,208.4,0.03,0.9,7.66,50,0.13
6/3/2021,2021,3,6,207,0.03,0.9,7.66,50,0.14
6/3/2021,2021,3,6,208.7,0.03,0.9,7.66,50,0.13
6/3/2021,2021,3,6,205,0.03,0.8,7.66,50,0.13
6/3/2021,2021,3,6,208.5,0.03,0.9,7.66,49.9,0.13
6/3/2021,2021,3,6,208.4,0.03,0.9,7.66,50,0.13
6/3/2021,2021,3,6,208.4,0.03,0.9,7.66,49.9,0.14
6/3/2021,2021,3,6,208.7,0.03,0.9,7.66,50,0.13
6/3/2021,2021,3,6,210.8,0.03,0.9,7.66,49.9,0.13
6/3/2021,2021,3,6,213.1,0.03,0.9,7.66,50.1,0.13
6/3/2021,2021,3,6,208.9,0.03,0.9,7.66,50,0.13
6/3/2021,2021,3,6,206.6,0.03,0.8,7.66,49.9,0.12
6/3/2021,2021,3,6,205.7,0.03,0.8,7.66,49.9,0.13
6/3/2021,2021,3,6,204.4,0.03,0.8,7.66,49.9,0.13
6/3/2021,2021,3,6,207.6,0.03,0.8,7.66,49.9,0.12
6/3/2021,2021,3,6,201.6,0.03,0.8,7.66,49.9,0.13
6/3/2021,2021,3,6,204.8,0.03,0.8,7.66,49.9,0.13
6/3/2021,2021,3,6,202.6,0.03,0.9,7.66,50,0.14
6/3/2021,2021,3,6,202.8,0.03,0.8,7.66,50,0.13
6/3/2021,2021,3,6,205.7,0.03,0.9,7.66,49.9,0.14
6/3/2021,2021,3,6,202,0.03,0.8,7.66,50,0.13
6/3/2021,2021,3,6,205.1,0.03,0.8,7.66,50,0.13
6/3/2021,2021,3,6,200.9,0.16,31.6,7.66,50,0.96
6/3/2021,2021,3,6,203,0.16,32.1,7.67,50,0.97
6/3/2021,2021,3,6,198.3,0.16,30.7,7.68,50,0.97
6/3/2021,2021,3,6,199,0.16,30.8,7.69,49.9,0.97
6/3/2021,2021,3,6,198.1,0.16,30.7,7.7,50,0.97
6/3/2021,2021,3,6,201.6,0.16,31.7,7.7,50.1,0.97
6/3/2021,2021,3,6,200,0.16,31.2,7.71,50,0.97
6/3/2021,2021,3,6,200.8,0.16,31.4,7.72,49.9,0.97
6/3/2021,2021,3,6,201.5,0.16,31.6,7.73,49.9,0.97
6/3/2021,2021,3,6,203.8,0.16,32.2,7.73,50,0.97
6/3/2021,2021,3,6,199.1,0.16,30.9,7.74,49.8,0.97
6/3/2021,2021,3,6,199.8,0.17,33.2,7.75,49.8,0.98
6/3/2021,2021,3,6,197.2,0.17,32.4,7.76,50,0.98
6/3/2021,2021,3,6,200.1,0.03,0.8,7.76,50,0.13
6/3/2021,2021,3,6,202,0.03,0.8,7.76,50,0.13
6/3/2021,2021,3,6,202.6,0.03,0.8,7.76,50,0.13
6/3/2021,2021,3,6,201.4,0.03,0.8,7.76,49.8,0.13
6/3/2021,2021,3,6,202.3,0.03,0.8,7.76,50,0.13
6/3/2021,2021,3,6,199.5,0.17,33.3,7.77,50,0.98
6/3/2021,2021,3,6,200.1,0.17,33.4,7.77,50,0.98
6/3/2021,2021,3,6,202.6,0.17,34.1,7.78,49.9,0.98
6/3/2021,2021,3,6,202.2,0.17,33.9,7.79,49.9,0.97
6/3/2021,2021,3,6,199.1,0.17,33,7.8,49.9,0.97
6/3/2021,2021,3,6,193.9,0.17,31.6,7.81,49.9,0.98
6/3/2021,2021,3,6,190.4,0.16,30.5,7.82,50,0.98
6/3/2021,2021,3,6,188.6,0.16,30,7.82,49.9,0.98
6/3/2021,2021,3,6,190.7,0.16,30.6,7.83,49.9,0.98
6/3/2021,2021,3,6,192.2,0.17,31.1,7.84,50.1,0.97
6/3/2021,2021,3,6,191.4,0.17,30.8,7.85,50,0.98
6/3/2021,2021,3,6,189.9,0.16,30.4,7.85,50,0.98
6/3/2021,2021,3,6,190.8,0.16,30.6,7.86,49.9,0.98
6/3/2021,2021,3,6,189.7,0.16,30.4,7.87,49.9,0.98
6/3/2021,2021,3,6,190.4,0.16,30.5,7.88,49.9,0.98
6/3/2021,2021,3,6,187.3,0.16,29.7,7.89,50,0.98
6/3/2021,2021,3,6,185.9,0.16,29.3,7.89,50,0.97
6/3/2021,2021,3,6,189.5,0.16,30.3,7.9,50.1,0.97
6/3/2021,2021,3,6,186.6,0.16,29.4,7.91,50,0.97
6/3/2021,2021,3,6,191.1,0.16,30.7,7.92,49.9,0.98
6/3/2021,2021,3,6,187,0.16,29.6,7.92,50,0.98
6/3/2021,2021,3,6,189.9,0.16,30.4,7.93,50,0.98
6/3/2021,2021,3,6,193.1,0.17,31.3,7.94,49.9,0.98
6/3/2021,2021,3,6,196.1,0.17,32.1,7.95,50,0.97
6/3/2021,2021,3,6,195.8,0.17,32.1,7.96,50,0.98
6/3/2021,2021,3,6,198.5,0.17,32.8,7.96,49.8,0.98
6/3/2021,2021,3,6,198.2,0.17,32.8,7.97,49.9,0.98
6/3/2021,2021,3,6,200.7,0.17,33.5,7.98,50,0.98
7/3/2021,2021,3,7,198.9,0.17,32.9,7.99,49.8,0.98
7/3/2021,2021,3,7,197.9,0.17,32.7,8,50,0.98
7/3/2021,2021,3,7,202.6,0.17,34,8.01,50,0.98
7/3/2021,2021,3,7,207.1,0.18,35.4,8.02,49.9,0.98
7/3/2021,2021,3,7,204.8,0.17,34.7,8.02,49.9,0.98
7/3/2021,2021,3,7,205.1,0.17,34.8,8.03,49.9,0.98
7/3/2021,2021,3,7,205.7,0.17,35,8.04,49.9,0.98
7/3/2021,2021,3,7,209.5,0.18,36.2,8.05,49.9,0.98
7/3/2021,2021,3,7,206.4,0.17,35.2,8.06,49.9,0.98
7/3/2021,2021,3,7,208.8,0.18,35.9,8.28,49.9,0.98
7/3/2021,2021,3,7,211,0.18,36.7,8.29,50,0.98
7/3/2021,2021,3,7,210.6,0.18,36.5,8.3,49.9,0.98
7/3/2021,2021,3,7,208.2,0.18,35.8,8.31,50,0.98
7/3/2021,2021,3,7,209.1,0.18,36,8.32,49.9,0.98
7/3/2021,2021,3,7,208.3,0.18,35.8,8.33,49.9,0.98
7/3/2021,2021,3,7,208.1,0.18,35.7,8.34,50,0.98
7/3/2021,2021,3,7,207.5,0.18,35.6,8.34,50,0.98
7/3/2021,2021,3,7,208,0.18,35.7,8.35,49.9,0.98
7/3/2021,2021,3,7,207,0.18,35.4,8.36,50,0.98
7/3/2021,2021,3,7,208,0.18,35.8,8.37,50,0.98
7/3/2021,2021,3,7,205.9,0.17,35,8.38,50,0.98
7/3/2021,2021,3,7,206.4,0.17,35.2,8.39,49.9,0.98
7/3/2021,2021,3,7,207,0.17,35.3,8.4,49.8,0.98
7/3/2021,2021,3,7,210.3,0.18,36.4,8.41,49.9,0.98
7/3/2021,2021,3,7,208.4,0.18,35.8,8.41,50,0.98
7/3/2021,2021,3,7,207.6,0.18,35.5,8.42,49.9,0.98
7/3/2021,2021,3,7,202.6,0.17,34,8.43,50,0.98
7/3/2021,2021,3,7,200.3,0.17,33.3,8.44,50,0.98
7/3/2021,2021,3,7,201.2,0.17,33.6,8.45,50.1,0.98
7/3/2021,2021,3,7,201.3,0.17,33.6,8.46,49.9,0.98
7/3/2021,2021,3,7,200.8,0.17,33.4,8.47,50,0.98
7/3/2021,2021,3,7,198,0.17,32.5,8.47,49.9,0.98
7/3/2021,2021,3,7,199.5,0.17,33.1,8.48,49.9,0.98
7/3/2021,2021,3,7,203.6,0.17,34.3,8.49,50,0.98
7/3/2021,2021,3,7,203.4,0.17,34.2,8.5,50,0.98
7/3/2021,2021,3,7,201.3,0.17,33.5,8.51,49.8,0.98
7/3/2021,2021,3,7,205.5,0.17,34.9,8.52,50,0.98
7/3/2021,2021,3,7,204.9,0.17,34.7,8.53,49.9,0.98
7/3/2021,2021,3,7,205.5,0.17,34.8,8.53,49.9,0.98
7/3/2021,2021,3,7,208,0.18,35.6,8.54,49.9,0.98
7/3/2021,2021,3,7,206.1,0.17,35,8.55,49.8,0.98
7/3/2021,2021,3,7,209.3,0.18,36,8.56,50,0.98
7/3/2021,2021,3,7,208.3,0.18,35.7,8.57,50,0.98
7/3/2021,2021,3,7,208.7,0.18,35.9,8.58,50,0.98
7/3/2021,2021,3,7,211.9,0.18,36.9,8.59,50,0.98
